1928,2,6,9
1929,3,3,11
1930,2,3,9
1931,3,3,11
1932,2,4,13
1933,3,3,9
1934,2,4,13
1935,4,3,15
1936,5,4,18
1937,4,4,19
1938,5,5,20
1939,5,5,12
1940,4,5,20
1941,5,4,21
1947,2,4,15
1948,4,3,14
1949,2,3,18
1950,4,4,21
1951,2,4,20
1952,5,4,20
1953,4,4,20
1954,2,5,19
1955,3,3,11
1956,5,4,14
1957,4,3,9
1958,5,4,14
1959,4,3,14
1960,5,3,9
1961,4,4,16
1962,5,4,21
1963,4,4,19
1964,5,3,12
1965,5,3,11
1966,3,3,11
1967,5,4,13
1968,3,4,17
1969,5,4,15
1970,4,5,22
1971,5,4,23
1972,4,4,19
1973,5,3,10
1974,4,4,18
1975,5,4,17
1976,4,4,22
1977,5,6,27
1978,2,5,16
1979,4,4,11
1980,5,4,8
1981,4,3,5
1982,5,2,3
1983,4,2,7
1984,5,0,2
1985,4,3,14
1986,5,5,23
1987,4,4,33
1988,5,4,24
1989,4,4,32
1990,5,6,25
1991,5,5,28
1992,4,4,18
1993,5,3,15
1994,4,3,20
1995,5,3,16
1996,4,4,20
1997,5,4,20
1998,4,4,28
1999,5,4,30
2000,4,4,36
2001,5,4,37
2002,4,4,28
2003,5,4,30
2004,2,5,44
2005,4,4,42
2006,5,4,44
2007,4,4,53
2008,5,4,33
2009,4,4,36
2010,5,4,39
2011,4,4,37
2012,2,4,39
2013,3,4,37
2014,2,3,37
2015,4,4,36
2016,5,4,36
2017,5,3,36
2018,6,3,28
2019,5,5,30
2020,4,4,32
2021,5,5,40
2022,4,5,36
2023,5,6,40
2024,4,5,35
2025,5,4,29
2026,4,4,33
2027,5,4,37
2028,4,4,24
2029,5,3,20
2046,6,2,15
2047,6,1,13
2048,3,3,14
2049,3,4,17
2050,4,4,15
2051,3,3,12
2052,3,4,12
2053,3,4,20
2054,4,3,15
2055,4,3,11
2056,4,2,11
2057,4,4,15
2058,4,4,15
2059,4,4,15
2060,4,4,22
2061,3,4,20
2062,6,4,16
2063,3,1,3
2065,3,2,8
2066,3,4,12
2067,4,3,16
2068,4,5,22
2069,4,4,22
2070,4,5,29
2071,4,4,20
2072,4,4,20
2073,4,4,16
2074,4,4,13
2075,3,4,13
2076,4,4,14
2077,4,4,13
2078,4,4,17
2079,4,4,19
2080,4,4,17
2081,4,3,20
2082,4,4,21
2083,4,4,24
2084,4,3,19
2085,4,3,16
2086,3,3,15
2087,4,4,18
2088,3,4,13
2089,4,4,17
2090,4,5,17
2091,4,6,23
2092,4,3,19
2093,4,4,18
2094,4,4,15
2095,4,4,27
2096,4,4,25
2097,4,5,29
2098,4,4,14
2099,4,4,11
2100,4,3,10
2101,4,3,11
2102,4,3,11
2103,4,3,13
2104,4,4,20
2105,4,3,19
2106,4,4,24
2107,4,5,33
2108,4,4,26
2109,4,4,38
2110,4,4,30
2111,4,5,27
2112,4,4,29
2113,4,3,18
2114,4,3,17
2115,4,3,21
2116,4,4,25
2117,4,4,24
2118,4,4,31
2119,4,4,40
2120,4,4,38
2121,4,5,45
2122,4,4,45
2123,4,4,28
2124,4,4,41
2125,4,5,44
2126,4,4,43
2127,4,4,42
2128,4,4,44
2129,4,4,45
2130,4,4,38
2131,4,4,41
2132,4,3,38
2133,3,3,31
2134,3,4,36
2135,4,3,33
2136,4,4,37
2137,4,3,36
2138,6,4,32
2139,4,5,33
2140,4,6,41
2141,4,6,42
2142,4,6,39
2143,4,5,39
2144,4,5,38
2145,4,4,37
2146,4,5,34
2147,4,4,35
2148,3,4,27
2149,3,4,23
2166,1,1,13
2167,1,1,14
2168,2,3,16
2169,6,4,17
2170,1,4,14
2171,1,3,16
2172,1,4,18
2173,1,4,17
2174,1,2,11
2175,4,4,14
2176,5,2,12
2177,4,3,14
2178,5,2,13
2179,5,4,16
2180,3,3,14
2181,2,3,17
2182,6,3,20
2183,2,2,11
2184,6,3,16
2185,2,5,20
2186,6,3,19
2187,2,4,19
2188,4,4,20
2189,5,4,26
2190,4,4,27
2191,5,4,22
2192,5,5,21
2193,4,5,22
2194,5,4,20
2195,3,3,11
2196,5,4,19
2197,4,5,21
2198,5,4,21
2199,4,5,21
2200,5,4,28
2201,4,5,23
2202,5,5,30
2203,4,5,25
2204,5,4,22
2205,5,3,23
2206,4,3,12
2207,5,4,24
2208,3,4,23
2209,5,3,17
2210,4,3,21
2211,5,3,19
2212,4,3,16
2213,5,4,22
2214,4,4,27
2215,5,4,21
2216,4,6,24
2217,2,4,28
2218,5,4,14
2219,4,3,9
2220,5,3,20
2221,4,3,15
2222,5,3,16
2223,4,3,16
2224,5,3,22
2225,4,4,31
2226,5,4,22
2227,4,4,28
2228,5,5,41
2229,4,5,48
2230,5,4,34
2231,2,4,26
2232,4,4,30
2233,5,3,19
2234,4,3,20
2235,5,4,19
2236,4,3,19
2237,5,4,21
2238,4,4,25
2239,5,4,33
2240,4,4,36
2241,5,4,46
2242,4,4,38
2243,5,4,37
2244,2,4,38
2245,4,4,44
2246,5,4,43
2247,4,4,44
2248,5,4,41
2249,4,4,48
2250,5,4,46
2251,3,3,38
2252,5,3,30
2253,3,3,32
2254,2,3,31
2255,4,3,29
2256,2,4,34
2257,2,3,33
2258,6,4,36
2259,2,4,36
2260,4,4,42
2261,2,5,43
2262,4,4,43
2263,5,5,35
2264,4,5,47
2265,2,4,41
2266,4,4,35
2267,2,4,31
2268,3,4,19
2269,2,3,12
2285,1,2,13
2286,1,1,12
2287,1,1,14
2288,6,2,15
2289,6,3,18
2290,1,3,17
2291,1,4,19
2292,1,4,23
2293,1,3,22
2294,4,3,12
2295,4,1,9
2296,4,2,13
2297,4,2,12
2298,4,4,20
2299,4,4,17
2300,3,2,14
2301,3,3,18
2302,6,3,26
2303,3,3,23
2304,6,3,21
2305,3,3,25
2306,6,4,17
2307,4,3,20
2308,4,5,26
2309,4,4,26
2310,4,4,25
2311,4,3,24
2312,4,5,25
2313,4,5,27
2314,4,3,20
2315,3,4,17
2316,4,5,21
2317,4,5,28
2318,4,4,21
2319,4,4,23
2320,4,4,25
2321,4,4,23
2322,4,3,17
2323,4,4,25
2324,4,4,26
2325,4,5,28
2326,4,5,25
2327,4,4,28
2328,3,4,26
2329,4,6,30
2330,4,3,27
2331,4,3,19
2332,4,3,20
2333,4,4,16
2334,4,4,21
2335,4,4,22
2336,4,4,29
2337,3,4,19
2338,4,3,16
2339,4,3,13
2340,4,3,16
2341,4,3,19
2342,4,4,24
2343,4,3,19
2344,4,3,24
2345,4,3,22
2346,4,4,28
2347,4,4,34
2348,4,4,39
2349,4,4,37
2350,4,4,26
2351,4,4,24
2352,4,3,20
2353,4,3,21
2354,4,3,19
2355,4,3,20
2356,4,4,23
2357,4,4,22
2358,4,4,25
2359,4,4,24
2360,4,4,37
2361,4,5,46
2362,4,4,44
2363,4,4,42
2364,4,4,44
2365,4,4,41
2366,4,4,46
2367,4,4,41
2368,4,4,48
2369,4,5,45
2370,4,4,43
2371,3,3,41
2372,4,3,33
2373,3,5,33
2374,3,3,35
2375,4,3,31
2376,4,3,33
2377,3,4,32
2378,6,5,41
2379,4,4,42
2380,4,4,36
2381,4,4,38
2382,4,4,35
2383,4,4,39
2384,4,5,40
2385,4,4,41
2386,4,5,38
2387,4,4,29
2388,3,3,17
2389,6,2,9
2390,6,3,8
2405,2,2,10
2406,1,1,13
2407,1,2,14
2408,1,1,13
2409,1,2,16
2410,1,4,17
2411,1,3,19
2412,1,4,16
2413,1,2,13
2414,3,3,13
2415,4,2,10
2416,5,3,12
2417,4,2,13
2418,5,4,19
2419,5,3,24
2420,6,5,21
2421,2,3,22
2422,3,2,27
2423,2,3,28
2424,3,4,23
2425,2,3,22
2426,3,3,24
2427,2,5,23
2428,4,3,21
2429,5,4,31
2430,4,4,27
2431,5,4,26
2432,5,5,29
2433,4,4,24
2434,5,4,23
2435,4,4,23
2436,5,4,24
2437,4,4,22
2438,5,4,25
2439,4,3,27
2440,5,4,32
2441,4,4,30
2442,5,3,23
2443,4,5,31
2444,5,4,27
2445,5,5,30
2446,4,5,34
2447,5,5,32
2448,3,5,36
2449,2,3,28
2450,4,3,27
2451,5,3,20
2452,3,4,21
2453,2,4,24
2454,4,4,22
2455,2,3,22
2456,4,4,33
2457,2,6,25
2458,5,4,28
2459,4,6,29
2460,5,3,20
2461,4,3,13
2462,5,4,17
2463,4,4,25
2464,5,3,17
2465,4,4,25
2466,5,4,29
2467,4,4,33
2468,5,4,34
2469,3,4,31
2470,5,4,32
2471,5,4,27
2472,4,4,28
2473,5,4,24
2474,4,3,22
2475,5,4,24
2476,4,4,21
2477,5,4,26
2478,4,4,27
2479,5,4,30
2480,4,5,39
2481,5,5,45
2482,4,4,37
2483,5,4,37
2484,5,4,46
2485,4,4,43
2486,5,4,45
2487,4,4,40
2488,7,4,44
2489,4,4,39
2490,5,4,38
2491,4,3,39
2492,5,3,35
2493,3,3,29
2494,2,3,32
2495,2,3,32
2496,3,3,33
2497,2,3,34
2498,1,3,36
2499,2,3,37
2500,6,4,39
2501,2,4,38
2502,4,4,35
2503,5,4,40
2504,4,5,42
2505,5,4,38
2506,4,4,33
2507,5,4,24
2508,5,4,25
2509,6,4,23
2510,2,3,8
2525,1,1,11
2526,1,1,14
2527,1,2,13
2528,1,2,14
2529,1,4,16
2530,1,3,16
2531,1,3,16
2532,1,4,19
2533,1,2,13
2534,4,2,10
2535,4,2,12
2536,4,2,13
2537,4,2,15
2538,4,4,18
2539,4,3,28
2540,6,6,26
2541,3,4,24
2542,3,3,32
2543,4,3,28
2544,3,3,27
2545,4,3,24
2546,3,3,27
2547,4,3,23
2548,4,4,30
2549,4,4,28
2550,4,5,27
2551,4,5,35
2552,4,6,35
2553,4,6,40
2554,4,4,24
2555,4,4,21
2556,4,4,25
2557,4,4,21
2558,4,4,35
2559,4,3,24
2560,4,4,27
2561,4,4,26
2562,4,4,28
2563,4,3,24
2564,4,4,27
2565,4,4,31
2566,4,4,34
2567,4,4,39
2568,3,4,37
2569,4,4,34
2570,4,3,28
2571,4,3,23
2572,3,2,17
2573,4,3,25
2574,4,3,25
2575,3,3,28
2576,4,4,36
2577,4,4,37
2578,4,6,36
2579,4,4,32
2580,4,4,31
2581,4,4,22
2582,4,5,24
2583,4,3,21
2584,4,4,28
2585,4,4,26
2586,4,4,32
2587,4,4,28
2588,4,4,28
2589,3,4,30
2590,3,4,28
2591,4,4,26
2592,4,4,29
2593,4,4,34
2594,4,4,26
2595,4,4,30
2596,4,4,26
2597,4,4,27
2598,4,4,29
2599,4,4,32
2600,4,4,39
2601,4,4,41
2602,4,4,47
2603,4,4,52
2604,4,4,52
2605,4,4,52
2606,4,4,54
2607,4,4,48
2608,4,4,47
2609,4,3,38
2610,4,3,36
2611,4,3,42
2612,4,3,34
2613,3,3,37
2614,3,3,29
2615,4,3,33
2616,3,3,36
2617,3,3,40
2618,1,4,39
2619,6,4,37
2620,6,4,39
2621,4,4,47
2622,4,4,38
2623,4,4,36
2624,4,5,37
2625,4,5,46
2626,4,4,32
2627,4,4,34
2628,4,3,19
2629,6,3,15
2630,6,3,17
2631,6,3,13
2645,1,1,11
2646,1,1,12
2647,1,1,13
2648,1,3,15
2649,1,3,15
2650,1,3,16
2651,1,4,17
2652,1,2,17
2653,1,5,19
2654,1,2,12
2655,3,2,17
2656,5,2,12
2657,4,2,14
2658,5,2,19
2659,5,3,32
2660,6,5,25
2661,5,5,29
2662,3,2,26
2663,5,3,29
2664,4,2,26
2665,5,3,24
2666,3,4,27
2667,5,5,27
2668,4,3,26
2669,5,4,30
2670,4,3,26
2671,5,5,32
2672,5,5,36
2673,4,6,39
2674,5,6,38
2675,4,4,24
2676,5,3,24
2677,4,3,23
2678,5,3,29
2679,4,3,31
2680,5,4,33
2681,4,5,26
2682,5,3,27
2683,4,3,26
2684,5,3,28
2685,5,4,32
2686,4,4,28
2687,5,4,43
2688,4,4,32
2689,5,4,30
2690,4,4,34
2691,5,3,26
2692,3,3,30
2693,5,3,31
2694,3,3,37
2695,5,4,37
2696,4,3,38
2697,5,4,37
2698,5,3,32
2699,4,3,34
2700,5,3,33
2701,4,4,23
2702,5,4,30
2703,3,4,32
2704,2,4,28
2705,4,4,24
2706,2,4,35
2707,4,4,26
2708,5,4,31
2709,2,4,25
2710,4,4,31
2711,5,4,35
2712,4,4,30
2713,7,4,33
2714,4,4,31
2715,5,4,32
2716,4,4,25
2717,5,4,30
2718,4,4,28
2719,5,4,35
2720,4,5,46
2721,5,4,37
2722,5,5,44
2723,4,4,58
2724,5,4,50
2725,4,4,51
2726,5,4,52
2727,4,4,46
2728,5,5,37
2729,4,3,35
2730,5,3,38
2731,4,3,36
2732,5,3,33
2733,3,3,29
2734,2,3,31
2735,2,3,31
2736,6,3,31
2737,5,3,33
2738,1,4,39
2739,2,4,42
2740,6,4,43
2741,2,4,42
2742,4,4,39
2743,5,5,40
2744,4,4,41
2745,5,5,37
2746,4,4,40
2747,5,4,35
2748,5,4,25
2749,6,3,14
2750,2,3,13
2751,6,2,9
2765,1,1,11
2766,1,1,13
2767,1,1,15
2768,1,2,18
2769,1,4,16
2770,1,1,13
2771,1,3,18
2772,1,2,15
2773,1,6,23
2774,4,3,16
2775,4,2,14
2776,4,2,13
2777,4,2,18
2778,4,2,22
2779,4,5,34
2780,3,6,30
2781,4,3,31
2782,3,3,36
2783,4,5,28
2784,4,2,26
2785,4,3,31
2786,3,3,28
2787,4,5,36
2788,4,4,30
2789,4,4,33
2790,4,5,33
2791,4,4,31
2792,4,5,30
2793,4,4,31
2794,4,4,26
2795,4,3,25
2796,4,4,32
2797,4,3,27
2798,4,3,31
2799,4,3,34
2800,4,4,37
2801,4,4,40
2802,4,3,31
2803,4,3,28
2804,4,3,28
2805,4,3,32
2806,4,3,28
2807,4,4,37
2808,4,4,40
2809,4,4,36
2810,4,4,32
2811,4,4,32
2812,4,3,32
2813,4,3,35
2814,3,3,36
2815,4,3,31
2816,4,4,38
2817,4,4,41
2818,4,4,39
2819,4,4,38
2820,4,4,42
2821,4,4,35
2822,4,4,29
2823,4,4,37
2824,4,4,26
2825,4,4,23
2826,4,3,24
2827,4,3,25
2828,4,3,30
2829,4,4,25
2830,4,5,35
2831,4,4,33
2832,4,5,39
2833,4,4,34
2834,4,4,30
2835,4,4,34
2836,4,4,34
2837,4,4,37
2838,4,4,32
2839,4,5,40
2840,4,3,36
2841,4,4,40
2842,4,4,46
2843,4,4,55
2844,4,4,45
2845,4,4,47
2846,4,4,46
2847,4,3,37
2848,4,3,41
2849,4,3,41
2850,4,5,45
2851,4,3,39
2852,4,3,32
2853,3,3,31
2854,3,3,32
2855,3,3,31
2856,3,3,32
2857,3,3,34
2858,1,3,36
2859,3,3,34
2860,3,4,33
2861,4,4,32
2862,4,4,34
2863,4,4,33
2864,4,5,40
2865,4,5,38
2866,4,4,33
2867,4,4,30
2868,4,4,26
2869,6,4,21
2870,3,3,19
2871,6,3,13
2872,6,3,11
2885,1,1,9
2886,1,1,12
2887,1,1,13
2888,1,1,13
2889,1,2,12
2890,1,1,12
2891,1,1,13
2892,1,2,14
2893,1,2,13
2894,2,5,17
2895,4,2,14
2896,2,2,15
2897,4,2,17
2898,5,5,27
2899,5,5,29
2900,3,4,30
2901,2,3,32
2902,3,5,33
2903,2,3,32
2904,4,3,27
2905,5,3,30
2906,3,4,30
2907,2,4,32
2908,4,5,30
2909,5,4,32
2910,4,6,37
2911,5,7,47
2912,5,6,35
2913,4,4,26
2914,7,4,27
2915,4,3,27
2916,5,5,35
2917,4,3,35
2918,5,3,29
2919,4,4,34
2920,5,4,36
2921,4,4,33
2922,5,4,35
2923,4,3,32
2924,5,3,28
2925,5,3,31
2926,5,4,35
2927,5,5,40
2928,4,5,44
2929,7,4,45
2930,4,4,31
2931,5,4,27
2932,4,3,35
2933,5,4,36
2934,3,3,39
2935,5,3,35
2936,2,4,38
2937,4,3,38
2938,2,4,43
2939,4,4,46
2940,5,4,50
2941,4,4,44
2942,5,4,40
2943,3,4,33
2944,5,4,34
2945,4,3,28
2946,5,3,19
2947,4,3,23
2948,5,4,38
2949,5,4,35
2950,4,3,25
2951,5,3,26
2952,4,6,36
2953,5,4,27
2954,4,4,31
2955,5,5,31
2956,4,5,38
2957,7,4,38
2958,4,4,44
2959,5,4,36
2960,4,5,50
2961,5,4,40
2962,5,4,44
2963,4,4,44
2964,5,4,44
2965,4,4,42
2966,5,3,41
2967,4,3,42
2968,5,3,39
2969,4,3,45
2970,5,4,47
2971,4,4,37
2972,5,3,32
2973,3,4,36
2974,5,4,36
2975,2,3,33
2976,6,3,31
2977,2,3,38
2978,1,4,38
2979,2,4,34
2980,3,4,36
2981,2,4,35
2982,4,4,40
2983,5,4,40
2984,4,4,36
2985,5,4,32
2986,4,4,34
2987,2,4,29
2988,5,4,33
2989,6,4,26
2990,2,3,18
2991,6,3,11
2992,2,1,6
3005,1,1,13
3006,1,1,11
3007,1,1,14
3008,1,2,15
3009,1,1,11
3010,2,2,10
3011,1,1,9
3012,2,2,12
3013,1,3,15
3014,2,3,18
3015,4,2,16
3016,5,2,16
3017,4,4,21
3018,5,5,24
3019,5,5,32
3020,3,5,38
3021,5,3,35
3022,4,2,32
3023,5,3,30
3024,4,3,33
3025,5,4,38
3026,4,3,36
3027,2,3,36
3028,4,3,36
3029,5,3,28
3030,4,4,39
3031,5,6,35
3032,5,4,24
3033,4,2,23
3034,2,3,24
3035,4,3,31
3036,5,3,33
3037,4,4,27
3038,5,3,31
3039,4,3,31
3040,5,3,37
3041,4,3,30
3042,5,4,31
3043,4,3,33
3044,5,3,33
3045,5,3,34
3046,5,4,34
3047,7,4,38
3048,4,4,44
3049,7,5,44
3050,4,5,43
3051,5,3,37
3052,4,3,38
3053,5,4,37
3054,4,3,37
3055,2,3,41
3056,2,4,41
3057,4,4,46
3058,2,4,47
3059,4,4,53
3060,5,4,43
3061,4,4,53
3062,5,4,36
3063,4,4,28
3064,5,4,29
3065,4,4,27
3066,5,3,31
3067,4,3,29
3068,5,3,32
3069,5,4,32
3070,4,3,27
3071,5,4,38
3072,4,5,44
3073,5,4,33
3074,4,5,36
3075,5,5,37
3076,4,6,49
3077,2,5,39
3078,4,4,37
3079,2,4,37
3080,4,4,41
3081,2,4,43
3082,5,4,38
3083,4,4,38
3084,2,4,42
3085,4,3,40
3086,2,3,40
3087,4,4,43
3088,5,3,43
3089,4,3,41
3090,5,3,39
3091,4,3,35
3092,5,4,33
3093,4,3,33
